1		0.98		246688		251352		-337.5
1		0.99		247772		250944		-336.36
1		1.01		250168		248652		-336.91
1		1.03		254912		247392		-339.65
1		0.97		246536		254084		-336.97
1		1		247892		248888		-336.61
1		1.01		250144		248268		-337.29
1		1.02		254984		250148		-339.03
1		0.98		246616		250512		-337.63
1		0.99		247740		250764		-336.55
1		1		250248		249100		-336.96
1		1.03		254872		247216		-339.75
1		0.98		246588		252708		-337.57
1		0.99		247900		249924		-336.84
1		1		250108		248920		-337.27
1		1.02		254908		249348		-339.28
1		0.98		246612		251456		-337.55
1		0.98		247860		252208		-335.99
1		1.01		250108		247564		-336.92
1		1.04		255000		245164		-340.53
1		0.96		246484		256472		-337.02
1		1		247892		246876		-337.39
1		1		250140		249044		-337.79
1		1.02		254968		249368		-339.81
1		0.98		246616		251800		-337.96
1		0.98		247660		252540		-336.22
1		1.01		250272		248084		-337.01
1		1.03		254932		246528		-340.08
1		0.97		246668		253256		-337.74
1		0.99		247780		249624		-337.08
1		1.01		250084		248796		-337.54
1		1.03		255036		248300		-339.98
1		0.98		246612		252684		-337.82
1		0.99		247820		249232		-337.31
1		1		250080		248852		-337.75
1		1.02		254876		248976		-339.89
1		0.98		246684		252156		-337.93
1		0.99		247804		251528		-336.6
1		1.01		250188		248452		-337.23
1		1.04		254928		245560		-340.66
1		0.97		246600		254764		-337.78
1		0.99		247856		250096		-336.97
1		1.01		250124		247472		-337.94
1		1.03		254880		248476		-340.26
1		0.98		246640		251720		-338.44
1		0.98		247832		253160		-336.55
1		1.01		250120		247824		-337.38
1		1.04		254992		245744		-340.77
1		0.96		246632		255692		-337.58
1		1		247816		246708		-337.98
1		1.01		250092		248608		-338.52
1		1.02		254956		250704		-340.05
1		0.98		246532		250532		-338.61
1		0.99		247940		251496		-337.34
1		1.01		250104		248608		-337.88
1		1.03		254908		247780		-340.47
1		0.97		246676		253736		-337.96
1		0.99		247820		249412		-337.39
1		1		250084		249732		-337.52
1		1.04		254996		245204		-341.11
1		0.96		246636		255604		-337.95
1		1		247640		248184		-337.76
1		1.01		250244		248188		-338.5
1		1.02		254988		250164		-340.24
1		0.98		246524		250572		-338.78
1		0.99		247852		251512		-337.47
1		1		250168		249552		-337.7
1		1.04		254948		246208		-340.89
1		0.97		246620		254780		-338.01
1		1		247820		246904		-338.34
1		1		250080		248912		-338.76
1		1.02		254996		251112		-340.16
1		0.98		246580		250460		-338.76
1		0.99		247864		250932		-337.66
1		1		250044		248828		-338.1
1		1.04		255072		246192		-341.35
1		0.96		246576		256632		-337.82
1		1.01		247796		245480		-338.67
1		1		250128		249980		-338.72
1		1.02		254936		249596		-340.65
1		0.98		246648		250548		-339.25
1		0.98		247860		253268		-337.33
1		1.01		250156		248192		-338.04
1		1.04		254852		245308		-341.54
1		0.97		246652		254456		-338.78
1		0.99		247864		249120		-338.33
1		1		250040		249496		-338.52
1		1.02		254972		249804		-340.38
1		0.98		246624		251364		-338.69
1		0.99		247852		249300		-338.16
1		1		250100		248920		-338.59
1		1.03		254920		247672		-341.22
1		0.97		246656		253944		-338.64
1		1		247764		248512		-338.37
1		1.01		250184		248892		-338.84
1		1.03		254884		247968		-341.35
1		0.97		246700		255092		-338.39
1		1		247844		246676		-338.81
1		1		250072		249400		-339.06
1		1.02		254992		250540		-340.66
1		0.99		246520		249460		-339.59
1		0.98		247896		252656		-337.9
1		1		250028		248948		-338.29
1		1.04		254924		245900		-341.59
1		0.97		246728		254452		-338.86
1		1		247788		247716		-338.89
1		1		250168		248936		-339.33
1		1.02		254880		250856		-340.78
1		0.98		246624		250428		-339.41
1		0.98		247924		251860		-338
1		1.01		250060		247884		-338.79
1		1.03		254928		247540		-341.48
1		0.97		246636		253304		-339.11
1		0.99		247712		249384		-338.51
1		1.01		250228		248820		-339.01
1		1.03		254912		247772		-341.61
1		0.97		246664		254288		-338.91
1		1		247836		248656		-338.61
1		1.01		250112		248280		-339.28
1		1.02		254952		251040		-340.68
1		0.99		246588		249368		-339.68
1		0.99		247892		251164		-338.5
1		1		249984		249544		-338.66
1		1.03		255052		246772		-341.68
1		0.97		246616		253476		-339.25
1		1		247864		248936		-338.86
1		1		250064		248852		-339.3
1		1.02		254968		250196		-341.01
1		0.98		246604		250808		-339.51
1		0.99		247844		251272		-338.28
1		1		250044		248860		-338.71
1		1.04		254988		246200		-341.92
1		0.97		246668		255200		-338.91
1		1		247628		247624		-338.91
1		1		250228		248984		-339.36
1		1.03		255008		248572		-341.69
1		0.98		246624		252368		-339.64
1		0.99		247720		251280		-338.37
1		1.01		250204		247812		-339.24
1		1.03		254984		248704		-341.51
1		0.98		246616		252704		-339.34
1		1		247812		248640		-339.04
1		1		250140		249456		-339.29
1		1.03		254904		248284		-341.69
1		0.98		246688		252360		-339.66
1		0.99		247724		249832		-338.9
1		1.01		250128		248544		-339.48
1		1.02		254992		249704		-341.38
1		0.98		246604		251088		-339.78
1		0.98		247880		251912		-338.34
1		1.01		250040		248300		-338.97
1		1.04		255004		245772		-342.35
1		0.97		246624		255200		-339.32
1		1		247804		248136		-339.2
1		1		250152		248948		-339.64
1		1.02		254904		248784		-341.85
1		0.98		246636		251504		-340.11
1		0.98		247768		252560		-338.4
1		1.01		250204		248212		-339.13
1		1.04		254948		246312		-342.28
1		0.97		246620		253700		-339.77
1		0.99		247824		250016		-338.98
1		1.01		250112		248328		-339.63
1		1.03		254892		247892		-342.17
1		0.97		246636		253708		-339.66
1		1		247888		248400		-339.47
1		1		250028		249008		-339.84
1		1.02		255016		248988		-342.02
1		0.98		246596		251880		-340.13
1		0.98		247848		252020		-338.64
1		1.01		250056		248288		-339.28
1		1.04		255024		245784		-342.67
1		0.97		246596		254720		-339.8
1		1		247800		249028		-339.35
1		1.01		250172		248256		-340.05
1		1.02		254908		248984		-342.19
1		0.98		246600		250912		-340.64
1		0.98		247848		253496		-338.64
1		1.01		250128		247832		-339.47
1		1.04		254864		245908		-342.75
1		0.97		246724		255040		-339.81
1		1		247796		248092		-339.71
1		1.01		250092		248412		-340.32
1		1.02		255024		250128		-342.08
1		0.98		246532		250896		-340.51
1		0.99		247864		250424		-339.59
1		1		250100		249232		-339.91
1		1.03		255036		247716		-342.56
1		0.97		246620		254052		-339.93
1		1		247728		248520		-339.65
1		1		250100		249084		-340.01
1		1.02		255008		249148		-342.13
1		0.98		246652		251084		-340.54
1		0.99		247772		250676		-339.5
1		1		250132		249236		-339.82
1		1.03		254984		246972		-342.74
1		0.97		246624		253700		-340.23
1		1		247844		248416		-340.02
1		1		250052		249532		-340.21
1		1.03		254896		248476		-342.54
1		0.98		246724		252760		-340.39
1		0.99		247792		249872		-339.64
1		1		250092		249132		-339.98
1		1.03		255000		246652		-343.03
1		0.97		246592		254660		-340.18
1		1		247864		247628		-340.27
1		1		250032		249124		-340.59
1		1.02		255024		248840		-342.83
1		0.97		246612		254284		-340.11
1		1		247848		247720		-340.16
1		1		250072		249480		-340.37
1		1.02		255008		250580		-341.97
1		0.99		246576		248472		-341.28
1		0.98		247836		253640		-339.22
1		1.01		250144		248648		-339.76
1		1.04		254900		244712		-343.51
1		0.96		246620		256120		-340.17
1		1		247836		246872		-340.52
1		1		250104		249196		-340.85
1		1.02		254960		250308		-342.52
1		0.98		246652		251024		-340.95
1		0.99		247800		250140		-340.11
1		1		250052		249492		-340.31
1		1.03		254960		246716		-343.32
1		0.97		246680		254528		-340.55
1		1		247864		248232		-340.41
1		1		250096		248860		-340.86
1		1.03		254952		248504		-343.19
1		0.97		246600		253620		-340.7
1		1		247812		247988		-340.64
1		1		250092		249396		-340.89
1		1.02		254992		248940		-343.08
1		0.98		246636		252384		-341.03
1		0.99		247692		251116		-339.8
1		1.01		250216		248184		-340.54
1		1.03		254988		247240		-343.36
1		0.97		246512		253360		-340.93
1		1		247840		248656		-340.63
1		1		250100		249148		-340.98
1		1.03		254848		248592		-343.24
1		0.98		246832		253120		-341
1		0.99		247800		249504		-340.39
1		1.01		250148		248088		-341.14
1		1.02		254916		250600		-342.69
1		0.99		246664		250160		-341.43
1		0.99		247756		251040		-340.25
1		1		250112		249016		-340.65
1		1.03		254976		246864		-343.61
1		0.97		246676		254204		-340.94
1		1		247812		248564		-340.67
1		1.01		250112		248352		-341.31
1		1.02		254904		250712		-342.81
1		0.99		246624		250156		-341.54
1		0.98		247880		252064		-340.05
1		1.01		250044		248728		-340.52
1		1.03		254984		246696		-343.55
1		0.98		246664		252972		-341.3
1		0.99		247796		249052		-340.85
1		1		250116		249220		-341.17
1		1.02		254900		249372		-343.17
1		0.98		246720		251956		-341.3
1		0.99		247704		250200		-340.4
1		1.01		250184		248476		-341.02
1		1.02		254924		248964		-343.17
1		0.98		246660		251588		-341.41
1		0.99		247808		250656		-340.39
1		1		250100		249340		-340.66
1		1.03		254980		246360		-343.81
1		0.97		246608		254112		-341.15
1		1		247792		248840		-340.77
1		1.01		250132		248296		-341.44
1		1.02		254956		249848		-343.28
1		0.98		246660		250608		-341.86
1		0.98		247816		251984		-340.37
1		1		250096		248956		-340.78
1		1.03		254940		246688		-343.79
1		0.97		246648		253428		-341.39
1		1		247832		248672		-341.08
1		1		250108		249036		-341.47
1		1.02		254880		249632		-343.36
1		0.98		246696		250888		-341.86
1		0.98		247848		252736		-340.12
1		1.01		250076		247764		-340.96
1		1.03		254936		246344		-344.1
1		0.96		246640		255612		-340.94
1		1		247832		246816		-341.31
1		1		250112		249120		-341.67
1		1.02		254924		249336		-343.68
1		0.98		246596		251808		-341.82
1		0.98		247824		252004		-340.33
1		1.01		250100		247980		-341.1
1		1.04		255020		246288		-344.29
1		0.97		246604		254956		-341.34
1		1		247832		248148		-341.23
1		1.01		250116		248700		-341.74
1		1.02		254976		249740		-343.62
1		0.98		246612		251368		-341.92
1		0.99		247772		250040		-341.11
1		1		250172		248948		-341.55
1		1.02		254944		248740		-343.79
1		0.98		246592		251884		-341.9
1		0.99		247828		251268		-340.67
1		1.01		250124		248416		-341.29
1		1.03		255008		246568		-344.37
1		0.97		246608		254804		-341.47
1		1		247744		248732		-341.12
1		1.01		250144		248300		-341.78
1		1.03		254952		248072		-344.28
1		0.98		246640		252528		-342.18
1		0.98		247800		251768		-340.76
1		1.01		250120		248056		-341.51
1		1.03		254948		246892		-344.45
1		0.97		246612		253936		-341.85
1		1		247828		248792		-341.51
1		1		250176		249128		-341.88
1		1.02		254860		248688		-344.12
1		0.98		246656		252256		-342.12
1		0.99		247844		249584		-341.49
1		1.01		250104		248580		-342.04
1		1.02		254976		249072		-344.18
1		0.98		246616		252212		-342.18
1		0.99		247812		249844		-341.45
1		1		250092		249700		-341.59
1		1.03		255012		246484		-344.7
1		0.97		246556		254672		-341.84
1		0.99		247872		249156		-341.37
1		1.01		250124		248232		-342.06
1		1.03		254896		248208		-344.48
1		0.98		246688		252488		-342.42
1		0.99		247772		250740		-341.35
1		1		250156		248980		-341.77
1		1.04		254900		246164		-344.97
1		0.97		246676		255340		-341.91
1		1		247716		247044		-342.16
1		1		250208		249328		-342.48
1		1.02		254992		251080		-343.88
1		0.99		246584		250204		-342.58
1		0.99		247864		250800		-341.52
1		1		250060		248892		-341.95
1		1.03		254980		246948		-344.87
1		0.97		246636		254940		-341.94
1		1.01		247756		246456		-342.42
1		1		250096		249984		-342.46
1		1.02		255004		248972		-344.64
1		0.98		246608		252356		-342.59
1		0.99		247848		251380		-341.32
1		1.01		250092		248092		-342.05
1		1.03		254892		247404		-344.77
1		0.98		246712		252392		-342.75
1		0.99		247804		250448		-341.8
1		1		250112		249292		-342.09
1		1.03		254916		247200		-344.9
1		0.97		246616		253764		-342.37
1		1		247884		248320		-342.21
1		1.01		250104		248632		-342.74
1		1.02		254952		250060		-344.5
1		0.98		246596		251496		-342.75
1		0.99		247888		250088		-341.96
1		1		250076		249220		-342.27
1		1.03		254932		246656		-345.29
1		0.96		246676		256056		-341.99
1		1.01		247780		245268		-342.91
1		1		250116		249236		-343.23
1		1.01		254940		251624		-344.41
1		0.99		246640		249580		-343.35
1		0.98		247796		253264		-341.41
1		1.01		250228		248896		-341.89
1		1.04		254912		245164		-345.47
1		0.97		246564		254276		-342.74
1		1		247844		248440		-342.53
1		1		250040		248892		-342.94
1		1.02		255076		249452		-344.97
1		0.98		246512		251708		-343.11
1		0.99		247912		250676		-342.12
1		1.01		250084		247900		-342.91
1		1.02		254968		249936		-344.73
1		0.98		246592		251408		-343
1		0.99		247860		250240		-342.15
1		1.01		250112		248844		-342.6
1		1.03		254924		246992		-345.49
1		0.97		246676		254716		-342.65
1		1		247796		248096		-342.54
1		1.01		250056		248052		-343.27
1		1.02		254944		250880		-344.73
1		0.99		246656		249304		-343.77
1		0.98		247876		253212		-341.88
1		1		250028		248848		-342.3
1		1.04		254984		246352		-345.46
1		0.97		246588		253208		-343.1
1		1		247904		249112		-342.67
1		1		250056		248860		-343.1
1		1.02		254984		250232		-344.81
1		0.99		246624		249804		-343.66
1		0.98		247764		252208		-342.08
1		1.01		250148		248480		-342.68
1		1.03		254876		246848		-345.61
1		0.97		246704		254580		-342.82
1		1		247812		248596		-342.54
1		1.01		250156		248772		-343.04
1		1.03		255004		248380		-345.44
1		0.98		246568		252512		-343.32
1		0.99		247740		250952		-342.17
1		1.01		250164		247392		-343.18
1		1.03		254912		248460		-345.52
1		0.98		246648		252272		-343.51
1		0.99		247848		250672		-342.5
1		1.01		250176		248856		-342.97
1		1.03		254896		248408		-345.32
1		0.98		246668		251292		-343.67
1		0.99		247796		251200		-342.45
1		1.01		250100		248420		-343.06
1		1.03		254972		248252		-345.49
1		0.98		246588		252124		-343.52
1		0.99		247852		250476		-342.57
1		1.01		250020		248688		-343.06
1		1.03		255012		246816		-346.05
1		0.97		246656		255516		-342.92
1		1		247844		248648		-342.63
1		1.01		250136		247964		-343.42
1		1.03		254908		248312		-345.81
1		0.98		246648		252508		-343.72
1		0.98		247804		252148		-342.17
1		1.01		250020		247688		-343.02
1		1.04		255076		245956		-346.36
1		0.97		246544		254324		-343.6
1		0.99		247864		249756		-342.92
1		1.01		250036		248440		-343.5
1		1.02		255068		249176		-345.63
1		0.98		246600		251916		-343.73
1		0.99		247804		250112		-342.9
1		1.01		250140		248864		-343.36
1		1.03		254956		247900		-345.92
1		0.98		246576		252160		-343.93
1		0.99		247900		250940		-342.84
1		1.01		250088		248728		-343.33
1		1.04		254888		245996		-346.58
1		0.97		246684		255332		-343.54
1		1		247792		248928		-343.13
1		1		250084		248880		-343.56
1		1.03		255012		247496		-346.29
1		0.97		246600		253008		-344.01
1		0.99		247844		251156		-342.83
1		1.01		250108		248424		-343.44
1		1.04		254948		246176		-346.65
1		0.97		246624		254816		-343.75
1		1		247864		248512		-343.52
1		1.01		250024		248000		-344.25
1		1.02		254988		250640		-345.81
1		0.98		246600		251632		-344.01
1		1		247844		249044		-343.58
1		1		250148		249216		-343.92
1		1.03		254828		248444		-346.23
1		0.97		246768		253724		-343.76
1		1		247796		248224		-343.61
1		1		250120		249532		-343.82
1		1.03		254932		247192		-346.64
1		0.97		246640		253972		-344.04
1		0.99		247848		249460		-343.46
1		1		250040		249012		-343.83
1		1.03		255000		247640		-346.5
1		0.97		246624		253028		-344.22
1		0.99		247824		249732		-343.54
1		1		250036		249224		-343.83
1		1.03		254980		247192		-346.67
1		0.97		246588		253532		-344.2
1		0.99		247872		249156		-343.74
1		1.01		250120		248660		-344.27
1		1.02		254980		249344		-346.3
1		0.98		246592		252168		-344.31
1		0.99		247732		249648		-343.62
1		1		250140		248964		-344.04
1		1.03		255016		247412		-346.81
1		0.97		246636		255012		-343.85
1		1		247816		247164		-344.09
1		1		250112		249532		-344.3
1		1.03		254932		247760		-346.91
1		0.97		246580		253716		-344.37
1		0.99		247936		249896		-343.67
1		1.01		250076		248792		-344.13
1		1.03		254932		248516		-346.46
1		0.98		246672		251004		-344.9
1		0.99		247744		251488		-343.56
1		1		250156		249104		-343.94
1		1.04		254960		246184		-347.15
1		0.97		246680		254660		-344.33
1		1		247812		247148		-344.57
1		1		249996		249608		-344.71
1		1.02		255024		249808		-346.59
1		0.98		246628		251828		-344.73
1		0.99		247884		250996		-343.62
1		1.01		249992		248372		-344.21
1		1.03		254992		246988		-347.12
1		0.97		246668		254748		-344.27
1		1		247836		247524		-344.38
1		1.01		250092		248820		-344.84
1		1.02		254956		249080		-346.96
1		0.98		246620		252012		-345.04
1		0.99		247804		251200		-343.82
1		1		250120		248896		-344.26
1		1.03		254980		248012		-346.79
1		0.98		246500		251504		-345
1		0.99		247940		250368		-344.13
1		1		250076		249292		-344.41
1		1.03		255000		247188		-347.26
1		0.97		246600		254024		-344.63
1		1		247828		247812		-344.63
1		1.01		250080		248348		-345.26
1		1.01		254956		251656		-346.44
1		0.99		246684		249440		-345.45
1		0.98		247808		252904		-343.63
1		1		250084		248928		-344.05
1		1.04		254976		244736		-347.82
1		0.96		246640		256852		-344.24
1		1.01		247792		246316		-344.78
1		1.01		250060		248316		-345.41
1		1.01		255044		251828		-346.56
1		1		246560		247628		-346.17
1		0.97		247820		255168		-343.58
1		1.01		250092		248056		-344.32
1		1.03		255016		246412		-347.46
1		0.97		246636		253636		-344.98
1		1		247792		248224		-344.82
1		1		250096		249212		-345.14
1		1.02		255020		249916		-346.98
1		0.98		246584		250876		-345.44
1		0.99		247832		250952		-344.32
1		1.01		250096		248312		-344.96
1		1.03		254904		247764		-347.56
1		0.97		246588		253680		-345.04
1		0.99		247888		249996		-344.28
1		1.01		250132		248808		-344.76
1		1.03		254940		246896		-347.69
1		0.97		246692		253720		-345.2
1		0.99		247760		249808		-344.46
1		1.01		250088		247756		-345.31
1		1.02		254864		249352		-347.3
1		0.98		246740		250948		-345.79
1		0.99		247828		251316		-344.54
1		1		250156		249132		-344.91
1		1.03		254884		247364		-347.65
1		0.97		246652		253936		-345.07
1		1		247828		248372		-344.87
1		1.01		250128		248520		-345.45
1		1.02		254896		249516		-347.39
1		0.98		246664		251612		-345.62
1		0.99		247808		251188		-344.41
1		1.01		250120		248376		-345.04
1		1.04		254952		245772		-348.4
1		0.96		246632		256460		-344.96
1		1		247808		247276		-345.15
1		1.01		250048		248684		-345.64
1		1.02		255056		250356		-347.33
1		0.99		246644		248960		-346.5
1		0.97		247804		255544		-343.77
1		1.01		250080		247596		-344.67
1		1.05		254960		243432		-348.93
1		0.96		246660		257196		-345.25
1		1.01		247784		246376		-345.76
1		1.01		250016		248664		-346.25
1		1.01		255068		251972		-347.36
1		0.99		246620		249776		-346.22
1		0.98		247812		252452		-344.57
1		1.01		250188		247984		-345.37
1		1.03		254920		246700		-348.36
1		0.97		246588		253640		-345.86
1		0.99		247836		250444		-344.93
1		1.01		250120		247800		-345.77
1		1.03		254936		247060		-348.64
1		0.97		246652		254052		-346.02
1		0.99		247816		250396		-345.09
1		1.01		250016		248044		-345.8
1		1.03		254948		248140		-348.27
1		0.98		246712		251376		-346.6
1		0.98		247844		253044		-344.75
1		1.01		250092		248144		-345.46
1		1.04		254968		245608		-348.89
1		0.97		246568		254868		-345.96
1		1		247848		248088		-345.87
1		1.01		250128		248272		-346.54
1		1.02		254964		250904		-348
1		0.98		246604		250664		-346.54
1		0.99		247820		251372		-345.27
1		1.01		250160		248756		-345.78
1		1.03		254864		246816		-348.71
1		0.97		246640		254020		-346.1
1		1		247780		248724		-345.76
1		1		250184		249260		-346.09
1		1.03		254960		246924		-349.02
1		0.97		246600		254408		-346.26
1		0.99		247860		249740		-345.58
1		1.01		250104		248164		-346.28
1		1.02		254996		249568		-348.24
1		0.98		246584		251556		-346.46
1		0.99		247876		249272		-345.96
1		1		250060		250056		-345.96
1		1.03		254972		246784		-348.95
1		0.97		246604		253968		-346.34
1		1		247836		248144		-346.23
1		1.01		250064		248696		-346.72
1		1.02		254988		250188		-348.45
1		0.98		246632		251696		-346.64
1		0.99		247728		250608		-345.6
1		1		250200		249024		-346.03
1		1.04		254908		245852		-349.34
1		0.96		246668		256776		-345.8
1		1.01		247844		245148		-346.79
1		1		250088		249812		-346.89
1		1.02		254972		249304		-348.93
1		0.98		246616		251624		-347.14
1		0.98		247852		251904		-345.7
1		1.01		250056		248492		-346.26
1		1.03		254924		246736		-349.25
1		0.97		246624		254528		-346.45
1		1		247840		248064		-346.37
1		1		250176		249320		-346.68
1		1.03		254936		248268		-349.1
1		0.97		246608		253076		-346.8
1		1		247840		248660		-346.5
1		1.01		250044		248648		-347.01
1		1.02		255020		249488		-349
1		0.98		246652		252492		-346.92
1		0.99		247780		249752		-346.21
1		1		250148		249216		-346.55
1		1.03		254964		247136		-349.4
1		0.97		246600		254524		-346.6
1		1		247824		247600		-346.68
1		1		250096		248876		-347.12
1		1.02		254952		249616		-349.04
1		0.98		246600		250464		-347.65
1		0.98		247804		253064		-345.78
1		1.01		250044		248608		-346.3
1		1.04		255040		245868		-349.66
1		0.97		246684		255056		-346.71
1		1		247808		247828		-346.7
1		1.01		250068		248500		-347.27
1		1.02		255012		249860		-349.12
1		0.98		246604		251172		-347.49
1		0.99		247820		251368		-346.22
1		1.01		250152		247576		-347.15
1		1.03		254896		248052		-349.64
1		0.97		246636		253828		-347.09
1		1		247804		249048		-346.64
1		1.01		250060		248776		-347.1
1		1.02		255004		249860		-348.95
1		0.98		246660		251164		-347.34
1		0.99		247600		250456		-346.31
1		1.01		250312		248200		-347.08
1		1.02		254952		249024		-349.22
1		0.99		246552		250204		-347.91
1		0.98		247924		252252		-346.36
1		1		250024		249016		-346.73
1		1.03		255048		247240		-349.57
1		0.97		246460		253172		-347.18
1		0.99		247968		249452		-346.65
1		1.01		250124		248696		-347.17
1		1.02		254920		249836		-349
1		0.98		246632		250628		-347.56
1		0.99		247852		251284		-346.33
1		1.01		250076		248140		-347.03
1		1.03		254956		246884		-349.98
1		0.97		246652		254112		-347.33
1		0.99		247788		249448		-346.74
1		1.01		250148		248672		-347.27
1		1.02		254932		249784		-349.13
1		0.99		246564		250240		-347.8
1		0.98		247924		252268		-346.25
1		1.01		250024		248136		-346.94
1		1.03		255016		246928		-349.89
1		0.98		246648		252552		-347.78
1		0.99		247852		250324		-346.89
1		1.01		250044		248484		-347.46
1		1.02		254956		249100		-349.57
1		0.98		246548		251388		-347.84
1		0.98		247900		251780		-346.45
1		1.01		250128		248424		-347.07
1		1.03		254964		247712		-349.71
1		0.98		246632		251860		-347.84
1		0.98		247800		251832		-346.4
1		1.01		250160		247700		-347.29
1		1.03		254888		246364		-350.4
1		0.97		246584		255160		-347.38
1		1		247864		248732		-347.07
1		1.01		250092		248624		-347.6
1		1.02		254952		248872		-349.8
1		0.98		246640		252452		-347.72
1		0.99		247892		251148		-346.56
1		1.01		250012		248144		-347.23
1		1.03		255008		246724		-350.26
1		0.97		246616		253596		-347.78
1		0.99		247784		249296		-347.23
1		1.01		250176		248392		-347.88
1		1.02		254952		249544		-349.83
1		0.98		246560		251880		-347.93
1		0.99		247816		250476		-346.97
1		1.01		250192		248860		-347.46
1		1.03		254904		247920		-349.99
1		0.98		246636		252492		-347.9
1		0.99		247836		250604		-346.91
1		1.01		250140		248324		-347.57
1		1.03		254824		246820		-350.49
1		0.97		246720		253360		-348.13
1		0.99		247832		251432		-346.84
1		1.01		250160		247752		-347.71
1		1.03		254944		247528		-350.41
1		0.98		246596		252740		-348.22
1		0.98		247768		252208		-346.64
1		1.01		250136		247848		-347.47
1		1.04		255012		245708		-350.88
1		0.97		246612		255240		-347.83
1		1		247796		247824		-347.82
1		1.01		250076		248116		-348.53
1		1.02		254952		250892		-349.99
1		0.98		246708		251088		-348.42
1		0.99		247816		250368		-347.5
1		1		250096		249120		-347.86
1		1.03		254912		248636		-350.13
1		0.98		246672		251620		-348.36
1		0.99		247820		250756		-347.3
1		1		250124		249232		-347.63
1		1.04		254836		245720		-350.97
1		0.97		246736		254608		-348.18
1		1		247728		248684		-347.84
1		1.01		250140		248520		-348.42
1		1.02		254920		250224		-350.11
1		0.98		246708		251256		-348.48
1		0.98		247828		251776		-347.07
1		1.01		250104		248448		-347.67
1		1.04		254940		245708		-351.05
1		0.97		246612		254908		-348.13
1		1		247844		247616		-348.21
1		1.01		250060		248760		-348.68
1		1.02		255032		250144		-350.44
1		0.98		246588		251328		-348.74
1		0.99		247668		250880		-347.59
1		1		250256		249088		-348.01
1		1.03		254948		247172		-350.84
1		0.97		246620		254664		-348
1		1		247880		247228		-348.24
1		1		250096		249532		-348.44
1		1.03		254972		248080		-350.94
1		0.98		246604		252456		-348.85
1		0.99		247756		250468		-347.88
1		1		250140		249032		-348.28
1		1.03		254924		247400		-351.02
1		0.97		246696		253260		-348.68
1		0.99		247816		250764		-347.63
1		1.01		250144		248872		-348.09
