247896		249848		15030
249856		248228		15030
255120		254124		15030
246580		248924		15120
247984		246680		15120
249840		251592		15210
255108		251240		15210
246628		249192		15300
247928		249492		15390
249848		248412		15390
255048		252336		15390
246700		249560		15480
247936		249700		15570
249856		247936		15570
255004		252036		15570
246756		250708		15660
247908		245672		15660
249852		251868		15750
254932		250916		15750
246816		251416		15840
247884		246600		15840
249836		249600		15840
255068		252268		15840
246680		251008		15930
247876		247088		15930
249924		248844		15930
255076		253508		15930
246636		246332		15930
247868		252776		16020
249944		246488		16020
254992		253048		16020
246688		250168		16110
247960		246456		16110
249864		253392		16200
255104		248208		16200
246648		252952		16290
247896		244988		16290
249848		251212		16380
255072		251992		16380
246724		249364		16470
247824		249368		16560
249960		247604		16560
255064		253904		16560
246532		250272		16650
248060		245816		16650
249844		252036		16740
255032		249560		16740
246668		249568		16830
247976		250092		16920
249816		248076		16920
255104		253772		16920
246652		247308		17010
247880		249936		17100
249844		250560		17190
255072		249072		17190
246640		251832		17280
247968		247148		17280
249848		248448		17280
255088		254624		17280
246700		247584		17370
247888		252104		17460
249852		244064		17460
255088		255488		17550
246632		249960		17640
247940		247132		17640
249840		250260		17730
255052		251328		17730
246692		248304		17820
247940		250128		17910
249876		250000		18000
255068		250572		18000
246612		251368		18090
247960		245196		18090
249904		253308		18180
254976		251528		18180
246736		245056		18180
247880		256048		18270
249872		241376		18270
255036		257024		18360
246676		248868		18450
247920		246148		18450
249880		253212		18540
255068		246008		18540
246596		256904		18630
247940		245236		18630
249896		248752		18630
255096		258344		18720
246588		237476		18720
247972		258276		18810
249832		246248		18810
255104		250968		18810
246716		252172		18900
247764		242684		18900
249980		258188		18990
255048		245128		18990
246736		252372		19080
247872		249324		19170
249812		245120		19170
255132		256652		19260
246644		246688		19350
247964		249468		19440
249832		251480		19530
255024		245440		19530
246724		257508		19620
247872		244608		19620
249820		250260		19710
255124		252004		19710
246708		248148		19800
247892		249772		19890
249876		249912		19980
254992		251744		19980
246696		249972		20070
247964		245692		20070
249724		253060		20160
255204		250492		20160
246648		250200		20250
247964		247400		20250
249820		251172		20340
255048		248512		20340
246724		255872		20430
247884		242056		20430
249780		253756		20520
255120		248116		20520
246720		251504		20610
247892		252664		20700
249812		242364		20700
255076		258784		20790
246772		244560		20790
247828		249560		20880
249904		251632		20970
255068		247552		20970
246688		255428		21060
247900		240580		21060
249820		257800		21150
255168		245700		21150
246612		254264		21240
247820		246092		21240
249968		247864		21240
255036		255044		21330
246716		248240		21420
247896		249676		21510
249852		246964		21510
255116		252764		21510
246620		251668		21600
247936		244732		21600
249788		256524		21690
255096		242268		21690
246704		258528		21780
247868		242404		21780
249876		253272		21870
255020		250180		21870
246672		248464		21960
248012		250992		22050
249748		245416		22050
255156		256592		22140
246700		248104		22230
247876		245856		22230
249868		254052		22320
255052		247236		22320
246716		255060		22410
247860		244636		22410
249896		249092		22410
255044		253572		22410
246688		247212		22500
247940		251724		22590
249812		249208		22590
255112		248004		22590
246608		257016		22680
248024		239520		22680
249804		256272		22770
255036		249624		22770
246704		249668		22860
247848		248400		22950
249912		248352		22950
255144		253452		22950
246624		250124		23040
247912		248148		23130
249844		248900		23130
255104		250580		23130
246652		251328		23220
247864		249300		23310
249780		249392		23310
255116		247212		23310
246736		256536		23400
247892		241852		23400
249864		256028		23490
255084		246336		23490
246752		252532		23580
247768		248192		23670
249904		246288		23670
255104		257996		23760
246720		244988		23760
247904		250248		23850
249784		250352		23940
255100		247960		23940
246716		256568		24030
247904		240744		24030
249824		254804		24120
255100		250376		24120
246680		246076		24120
247856		256740		24210
249900		241400		24210
255036		257280		24300
246700		247036		24390
247904		245924		24390
249880		255488		24480
255068		244632		24480
246668		256228		24570
247916		244780		24570
249860		251504		24660
255048		252192		24660
246672		248168		24750
247928		249512		24840
249908		248508		24840
255040		251492		24840
246680		251996		24930
247888		245228		24930
249856		252388		25020
255052		250036		25020
246700		249460		25110
247924		250592		25200
249888		247376		25200
255060		251852		25200
246660		251436		25290
247816		245216		25290
249956		253564		25380
255056		249276		25380
246720		251116		25470
247864		246796		25470
249880		250096		25560
255052		252148		25560
246648		251792		25650
247920		245068		25650
249860		251472		25740
255100		250624		25740
246664		249028		25830
247956		250376		25920
249784		248436		25920
254992		252928		25920
246780		247828		26010
247928		248740		26100
249844		253944		26190
255104		243920		26190
246672		258432		26280
247876		241316		26280
249840		253956		26370
255060		249996		26370
246688		249544		26460
247920		250112		26550
249860		246396		26550
255100		255572		26640
246604		248652		26730
247936		246844		26730
249844		250952		26820
254948		248964		26820
246812		254592		26910
247828		245544		26910
249904		250868		27000
255108		252936		27000
246664		245356		27000
247868		252408		27090
249964		246312		27090
255004		253540		27090
246732		250744		27180
247888		246180		27180
249832		252332		27270
255140		249292		27270
246652		250896		27360
247940		248132		27450
249820		248060		27450
255076		254068		27450
246676		250336		27540
247896		245608		27540
249912		251060		27630
254960		251380		27630
246720		250328		27720
247976		248284		27810
249832		250228		27900
255052		251884		27900
246684		247964		27990
247940		249912		28080
249868		249464		28080
255068		250408		28080
246656		252512		28170
247904		245176		28170
249868		251812		28260
255060		250772		28260
246704		251988		28350
247908		245036		28350
249784		251152		28440
255156		251296		28440
246640		251896		28530
247844		245832		28530
249896		249856		28530
255076		252972		28530
246716		247312		28620
247912		250724		28710
249836		249688		28710
255096		250296		28710
246660		251960		28800
247848		244280		28800
249916		253732		28890
255104		250516		28890
246688		247872		28980
247848		252688		29070
249852		245032		29070
255148		254068		29070
246632		251392		29160
247884		243684		29160
249844		252228		29250
255124		251512		29250
246624		249436		29340
247944		248968		29430
249780		248548		29430
255136		253524		29430
246664		247084		29520
247876		251400		29610
249888		247648		29610
255120		252940		29610
246680		249708		29700
247820		245344		29700
249940		254844		29790
255108		247500		29790
246680		252252		29880
247880		247876		29880
249856		248268		29880
255060		254044		29880
246656		248116		29970
247984		248968		30060
249808		248116		30060
255100		253684		30060
246520		249040		30150
248024		249692		30240
249884		247256		30240
255024		253036		30240
246684		249684		30330
247920		248456		30420
249824		248144		30420
255164		254348		30420
246692		246860		30510
247884		250052		30600
249864		250088		30690
255096		250644		30690
246620		251580		30780
247912		245760		30780
249848		251720		30870
255108		251848		30870
246636		247408		30960
247984		252868		31050
249824		243732		31050
255044		258916		31140
246716		242576		31140
247868		254764		31230
249840		244988		31230
255140		251916		31230
246604		253240		31320
247968		243352		31320
249812		254444		31410
255088		248216		31410
246692		252024		31500
247824		246940		31500
249932		249732		31500
255056		254764		31500
246708		244076		31500
247856		253972		31590
249872		246504		31590
254988		252688		31590
246712		249340		31680
247984		246896		31680
249808		253456		31770
255068		246008		31770
246712		255232		31860
247860		244340		31860
249936		253052		31950
255084		249892		31950
246624		249852		32040
247932		250216		32130
249852		246628		32130
255028		254560		32130
246716		249084		32220
247900		245000		32220
249860		255508		32310
255032		247192		32310
246768		253612		32400
247800		243036		32400
249956		254976		32490
254996		248892		32490
246728		249056		32580
247840		251984		32670
249948		245692		32670
255032		255548		32760
246604		248464		32850
247976		246024		32850
249864		254620		32940
254996		243692		32940
246696		258700		33030
247928		242420		33030
249872		252116		33120
255048		251032		33120
246700		249472		33210
247948		250336		33300
249844		244392		33300
255080		258856		33390
246616		245112		33390
247944		248320		33480
249876		253652		33570
255100		244924		33570
246684		257324		33660
247828		242148		33660
249888		254280		33750
255032		249876		33750
246720		249216		33840
247844		250908		33930
249932		244456		33930
255052		256768		34020
246680		246448		34020
247768		248980		34110
249964		251948		34200
255116		246520		34200
246668		258844		34290
247912		237796		34290
249812		257044		34380
255124		248756		34380
246672		250944		34470
247908		248452		34560
249860		246332		34560
254988		257464		34650
246736		243060		34650
247932		252892		34740
249840		248604		34740
255008		252304		34740
246708		250604		34830
247912		245416		34830
249868		254208		34920
255112		244540		34920
246720		257468		35010
247844		242952		35010
249804		253408		35100
255148		249336		35100
246708		249436		35190
247804		251448		35280
249916		243128		35280
255000		260532		35370
246724		244620		35370
247928		248432		35460
249844		252520		35550
255028		244904		35550
246740		260016		35640
247876		237516		35640
249848		257968		35730
255128		250060		35730
246664		244616		35730
247856		256088		35820
249920		243876		35820
255032		254284		35820
246704		249192		35910
247860		247040		35910
249896		253464		36000
255072		245456		36000
246692		257224		36090
247872		243164		36090
249844		250016		36180
255108		255116		36270
246748		245716		36270
247896		250820		36360
249832		248272		36360
255024		252184		36360
246748		251364		36450
247808		245004		36450
249936		254268		36540
255000		249000		36540
246756		247720		36630
247876		253424		36720
249876		245464		36720
255056		253388		36720
246720		249608		36810
247876		247436		36810
249880		251812		36900
255044		247824		36900
246692		255620		36990
247928		245432		36990
249816		246036		36990
255116		259396		37080
246668		241464		37080
247792		254788		37170
249920		244968		37170
255088		254220		37170
246652		252428		37260
247904		241116		37260
249852		256472		37350
255156		248680		37350
246604		248496		37440
247932		252976		37530
249776		243252		37530
255152		258308		37620
246660		243520		37620
247876		253492		37710
249916		247192		37710
255040		251364		37710
246732		251936		37800
247808		245744		37800
249892		251956		37890
255084		250812		37890
246716		249280		37980
247880		248808		38070
249872		249144		38070
255108		252608		38070
246644		249260		38160
247952		248148		38250
249768		247724		38250
255100		255768		38340
246732		247412		38430
247868		247652		38430
249912		252012		38520
255028		248776		38520
246712		253040		38610
247916		245336		38610
249760		251564		38700
255104		251624		38700
246692		246776		38790
247892		255492		38880
249876		240696		38880
255040		259612		38970
246756		244956		38970
247824		248000		39060
249900		254844		39150
255052		242516		39150
246708		261504		39240
247768		238896		39240
250024		253388		39330
255048		253996		39330
246676		242976		39330
247928		256820		39420
249764		242748		39420
255192		255756		39510
246544		249656		39600
247956		244344		39600
249896		257264		39690
255036		241552		39690
246700		258564		39780
247920		245140		39780
249852		248740		39780
255100		254708		39780
246656		244684		39780
247896		254220		39870
249892		244780		39870
255040		253788		39870
246616		251732		39960
247952		244108		39960
249880		252972		40050
255020		248604		40050
246752		253848		40140
247844		243788		40140
249848		253420		40230
255124		250092		40230
246728		250724		40320
247820		247512		40320
249904		249736		40320
255056		253376		40320
246684		245628		40320
247904		252912		40410
249852		247756		40410
255100		250412		40410
246672		254052		40500
247872		243224		40500
249784		252504		40590
255156		250076		40590
246700		251260		40680
247932		250024		40770
249776		244512		40770
255024		256172		40860
246752		249760		40950
247916		244672		40950
249856		255036		41040
255100		246528		41040
246704		253684		41130
247904		245364		41130
249808		251480		41220
255072		252252		41220
246700		246320		41220
247888		252224		41310
249840		248320		41310
255112		250524		41310
246652		254776		41400
247856		239364		41400
249900		257128		41490
255096		248304		41490
246712		251124		41580
247884		249248		41670
249872		246396		41670
254920		253652		41670
246732		251552		41760
248032		244148		41760
249780		254032		41850
255076		249544		41850
246656		249932		41940
247944		247772		41940
249820		250616		42030
255136		251740		42030
246648		248540		42120
247912		248992		42210
249812		250460		42300
255080		250184		42300
246704		252100		42390
247912		245644		42390
249760		250624		42480
255196		252884		42480
246620		248376		42570
247936		250864		42660
249900		248308		42660
255020		247812		42660
246840		256952		42750
247824		241720		42750
249720		253312		42840
255156		253232		42840
246720		244000		42840
247896		254096		42930
249800		246028		42930
255148		254276		42930
246648		249868		43020
247856		243112		43020
249900		257476		43110
255064		246556		43110
246728		251136		43200
247844		250696		43290
249892		244388		43290
255064		257476		43380
246664		245068		43380
247924		251156		43470
249904		249892		43470
255028		248216		43470
246676		257060		43560
247920		240072		43560
249844		255524		43650
255060		251108		43650
246692		245912		43650
247904		253136		43740
249888		244032		43740
254980		256020		43830
246768		249388		43920
247892		244296		43920
249832		256592		44010
255092		246148		44010
246640		251584		44100
247912		248856		44190
249888		246464		44190
255072		256140		44280
246700		246672		44280
247900		250660		44370
249824		249864		44460
255120		245904		44460
246636		257792		44550
247960		243072		44550
249776		251612		44640
255156		252760		44640
246672		247992		44730
247876		248436		44820
249852		250804		44910
255064		249948		44910
246636		251900		45000
247956		246360		45000
249848		251080		45090
255068		252240		45090
246720		247224		45180
247860		250296		45270
249908		251136		45360
255096		246316		45360
246560		256912		45450
247956		242920		45450
249884		254256		45540
255092		246664		45540
246648		253016		45630
247936		249688		45720
249692		244564		45720
255228		259896		45810
246600		241488		45810
247972		251284		45900
249812		251252		45990
255024		247192		45990
246772		257988		46080
247900		239224		46080
249920		255568		46170
254996		250128		46170
246704		247052		46260
247928		253912		46350
249868		245216		46350
255012		252444		46350
246712		251776		46440
247936		245952		46440
249832		252536		46530
255068		246340		46530
246668		257040		46620
247936		241668		46620
249876		254492		46710
255016		252164		46710
246700		245464		46710
247936		252472		46800
249816		244888		46800
255040		255668		46890
246732		248792		46980
247872		246412		46980
249884		252236		47070
255008		251376		47070
246748		248824		47160
247948		248100		47250
249768		252216		47340
255128		247288		47340
246668		253676		47430
247836		247524		47430
249940		247772		47430
255100		254156		47430
246568		246852		47520
247944		251544		47610
249896		247336		47610
255032		252628		47610
246708		252404		47700
247888		242220		47700
249868		255284		47790
255148		248388		47790
246608		250980		47880
247956		249904		47970
249776		245408		47970
255108		256868		48060
246644		245712		48060
247960		251352		48150
249904		248404		48150
255012		250212		48150
246732		251788		48240
247924		247040		48240
249804		250752		48330
254952		251500		48330
246816		247112		48420
247852		252952		48510
249852		245836		48510
255040		255592		48600
246732		249316		48690
247916		243524		48690
249884		255596		48780
254980		246912		48780
246740		253492		48870
247908		246892		48870
249844		248064		48870
255084		256328		48960
246712		244136		48960
247860		253016		49050
249856		246368		49050
255080		252800		49050
246708		251236		49140
247888		245620		49140
249856		252856		49230
255076		249276		49230
246700		249796		49320
247824		249560		49410
249904		246680		49410
255104		257024		49500
246684		245172		49500
247864		252184		49590
249888		245676		49590
255060		255932		49680
246708		246496		49680
247800		250428		49770
249928		247876		49770
255104		252100		49770
246656		251660		49860
247832		244916		49860
249972		253436		49950
255052		248460		49950
246548		250384		50040
248064		251872		50130
249852		243116		50130
255032		261104		50220
246704		239176		50220
247820		255348		50310
250004		247504		50310
254932		250888		50310
246792		253748		50400
247880		243560		50400
249848		251472		50490
255044		253012		50490
246748		246192		50490
247844		253896		50580
249884		242332		50580
254992		258160		50670
246812		245992		50670
247916		251156		50760
249804		248732		50760
255064		249532		50760
246716		253112		50850
247780		244668		50850
249984		254228		50940
255048		247988		50940
246692		249624		51030
247912		250560		51120
249904		246092		51120
254956		256592		51210
246724		247196		51300
247952		249520		51390
249876		248500		51390
255020		250448		51390
246704		254384		51480
247760		243280		51480
249916		253032		51570
255124		249856		51570
246684		248784		51660
247900		253112		51750
249768		243524		51750
255188		259528		51840
246668		241452		51840
247976		252328		51930
249852		251296		52020
255016		246348		52020
246696		257352		52110
247880		240684		52110
249712		253884		52200
255196		252356		52200
246700		246100		52200
247940		253064		52290
249836		245276		52290
255080		253764		52290
246624		252188		52380
247984		243032		52380
249776		255924		52470
255132		245628		52470
246672		252800		52560
247952		251092		52650
249752		243612		52650
255104		258656		52740
246712		242672		52740
247884		253508		52830
249812		246656		52830
255148		252560		52830
246676		251212		52920
247884		244752		52920
249812		253812		53010
255136		247356		53010
246664		254948		53100
247900		245012		53100
249808		250464		53190
255120		251284		53190
246636		251468		53280
247908		248656		53370
249904		245928		53370
255144		255264		53460
246632		247236		53550
247916		249056		53640
249804		251588		53730
255092		248784		53730
246700		254180		53820
247896		241556		53820
249924		256896		53910
255060		246680		53910
246616		251124		54000
247920		249876		54090
249868		246552		54090
255092		254280		54090
246680		249648		54180
247812		248260		54270
249876		248916		54270
255148		251468		54270
246624		251848		54360
247888		246208		54360
249960		250948		54450
255000		249364		54450
246752		253296		54540
247824		243916		54540
249852		255268		54630
255152		247888		54630
246640		252136		54720
247860		245676		54720
249904		249840		54720
255072		254240		54720
246700		246760		54810
247860		251224		54900
249884		247360		54900
255092		250992		54900
246668		254904		54990
247852		242608		54990
249876		253624		55080
255092		248352		55080
246708		251960		55170
247900		249688		55260
249876		246988		55260
255072		252516		55260
246668		249372		55350
247792		248492		55440
249880		250992		55530
255140		251216		55530
246644		250576		55620
247896		244416		55620
249860		253712		55710
255092		249948		55710
246664		251108		55800
247948		246736		55800
249796		249856		55890
255060		252020		55890
246792		251380		55980
247876		247452		55980
249836		247992		55980
255064		253576		55980
246656		247800		56070
247972		251484		56160
249816		247704		56160
255096		251632		56160
246688		249732		56250
247900		247756		56250
249824		251096		56340
255048		252176		56340
246620		248060		56430
248056		249764		56520
249788		248864		56520
255140		252300		56520
246560		249472		56610
248020		248832		56700
249840		248328		56700
255056		251728		56700
246652		251012		56790
247936		249064		56880
249860		248556		56880
255108		250800		56880
246624		251424		56970
247900		245808		56970
249892		253820		57060
255068		246820		57060
246724		253460		57150
247876		245656		57150
249844		250424		57240
255084		254340		57240
246608		246340		57240
248008		250916		57330
249812		247400		57330
255132		252420		57330
246636		252460		57420
247916		243456		57420
249872		255780		57510
254908		244748		57510
246788		254296		57600
247852		248704		57690
249948		247256		57690
255016		254984		57690
246760		244412		57690
247884		253084		57780
249820		248924		57780
255028		248632		57780
246748		255652		57870
247880		240384		57870
249812		256484		57960
255156		249016		57960
246636		251016		58050
247944		248088		58140
249852		247192		58140
255020		254960		58140
246688		247792		58230
247952		249528		58320
249816		248652		58320
255096		251208		58320
246636		250868		58410
247944		249120		58500
249820		251520		58590
255184		246944		58590
246656		254180		58680
247880		245220		58680
249848		251156		58770
255052		250292		58770
246712		251000		58860
247936		248800		58950
249824		245836		58950
255080		257644		59040
246620		246080		59040
247980		248688		59130
249780		251216		59220
255156		247564		59220
246668		256240		59310
247904		242560		59310
249832		253976		59400
255104		249492		59400
246668		248092		59490
247904		252424		59580
249780		247640		59580
255136		251972		59580
246692		249300		59670
247948		247608		59670
249764		251460		59760
255128		249348		59760
246696		254160		59850
247880		242872		59850
249844		251888		59940
255164		252640		59940
246608		251036		60030
247912		247352		60030
249804		245568		60030
255116		258244		60120
246644		244856		60120
247932		250896		60210
249856		249396		60210
255068		249844		60210
246716		251720		60300
247876		246496		60300
249872		253380		60390
255072		247224		60390
246648		253160		60480
247908		246444		60480
249860		249644		60480
255116		253024		60480
246696		248104		60570
247920		249516		60660
249800		249620		60660
255088		249452		60660
246680		256380		60750
247832		240228		60750
249860		254280		60840
255080		251096		60840
246728		246684		60840
247860		253824		60930
249900		243024		60930
255108		258668		61020
246644		244692		61020
247896		247780		61020
249828		255924		61110
255080		244784		61110
246776		256328		61200
247840		243128		61200
249876		250692		61290
255060		255248		61380
246704		242612		61380
247888		256244		61470
249864		243144		61470
255000		255140		61560
246768		252192		61650
247884		240748		61650
249856		258380		61740
255044		244984		61740
246712		254076		61830
247912		248232		61920
249804		245280		61920
255140		257656		62010
246648		243432		62010
247916		253364		62100
249860		246872		62100
254948		254096		62100
246812		249836		62190
247960		245404		62190
249784		251900		62280
255100		252416		62280
246604		248148		62370
247932		248876		62460
249828		249608		62460
255176		252216		62460
246660		248868		62550
247924		250956		62640
249788		246480		62640
255104		254672		62640
246696		245972		62640
247888		252276		62730
249892		246488		62730
255004		252528		62730
246756		250876		62820
247876		245452		62820
249880		252684		62910
255048		252328		62910
246656		247280		63000
247908		250460		63090
249868		247436		63090
255060		253672		63090
246724		248360		63180
247792		249616		63270
249936		249424		63270
255088		249184		63270
246632		255124		63360
247956		244752		63360
249868		249376		63360
254964		252992		63360
246796		247420		63450
247960		251120		63540
249844		248920		63540
255040		249124		63540
246772		254284		63630
247808		242452		63630
249940		255576		63720
255084		249148		63720
246672		249684		63810
247904		249380		63900
249848		248552		63900
255064		252208		63900
246664		251408		63990
247940		243680		63990
249824		256160		64080
255136		245712		64080
246640		252980		64170
247932		250488		64260
249824		244588		64260
255116		256144		64350
246600		247068		64440
247956		247988		64530
249920		253720		64620
254988		244448		64620
246728		258664		64710
247892		240216		64710
249792		255212		64800
255132		251356		64800
246536		246496		64800
248068		253412		64890
249780		242976		64890
255092		257184		64980
246728		247844		65070
247916		245708		65070
249880		255992		65160
255084		242320		65160
246620		260776		65250
247880		241640		65250
249920		250928		65340
255040		253136		65340
246668		245272		65340
247924		254596		65430
249860		244084		65430
255060		255080		65520
246716		249112		65610
247780		247104		65610
249964		251484		65700
255100		251048		65700
246668		252292		65790
247848		241328		65790
249932		257796		65880
255016		244852		65880
246664		254692		65970
247976		247132		65970
249824		246364		65970
255040		258576		66060
246712		242316		66060
247924		254536		66150
249812		246968		66150
255072		249360		66150
246640		255608		66240
247892		240684		66240
249904		256000		66330
255144		247860		66330
246588		252840		66420
248012		246600		66420
249856		248760		66420
255068		255112		66510
246652		247688		66600
247860		247696		66600
249888		250536		66690
255036		249836		66690
246708		253616		66780
247788		244512		66780
249952		251296		66870
255112		251836		66870
246624		248912		66960
247996		250328		67050
249820		248312		67050
255008		252276		67050
246756		250300		67140
247876		246232		67140
249852		252244		67230
255060		248604		67230
246672		252252		67320
247908		245964		67320
249952		250840		67410
255056		253712		67410
246612		248324		67500
247920		248080		67590
249900		250064		67680
255080		250768		67680
246644		251120		67770
247952		247036		67770
249816		249712		67770
255000		253672		67770
246792		247024		67860
247888		251076		67950
249716		247928		67950
255228		253328		67950
246624		247976		68040
247888		248996		68130
249860		249924		68220
255124		250340		68220
246660		251492		68310
247928		247460		68310
249876		248772		68310
254996		253980		68310
246740		249608		68400
247860		248412		68490
249788		247700		68490
255188		254792		68490
246652		245148		68490
247896		253520		68580
249808		246268		68580
255144		250860		68580
246672		254344		68670
247832		241500		68670
249892		257308		68760
255132		246256		68760
246688		250032		68850
247900		253648		68940
249824		240356		68940
255048		261732		69030
246700		242240		69030
247924		253468		69120
249848		245732		69120
255084		253372		69120
246584		254004		69210
247956		241696		69210
249836		254448		69300
255140		247292		69300
246668		252692		69390
247948		247844		69390
249848		248416		69390
255020		255260		69480
246672		243928		69480
248012		254900		69570
249676		245204		69570
255168		253224		69570
246680		250840		69660
247916		244660		69660
249828		255056		69750
255104		244944		69750
246664		256688		69840
247964		243968		69840
249800		249640		69840
255096		254976		69840
246688		245288		69840
247932		254600		69930
249764		241492		69930
255148		260452		70020
255148		260452		70110
